timestamp,odometer (miles),latitude,longitude,location,distance (m)
2019-04-06T15:18:23Z,168569,36.2046237,-86.7501332,132.694,,169.30381001167666
2019-04-06T15:18:29Z,168569,36.2060328,-86.7498074,133.321,,159.0836612039832
2019-04-06T15:18:34Z,168569,36.2073884,-86.7495066,141.041,,153.03224170286325
2019-04-06T15:18:39Z,168569,36.2085151,-86.7492807,143.154,,126.68195913840003
2019-04-06T15:18:45Z,168569,36.2096353,-86.7490469,144.512,,126.07630796931164
2019-04-06T15:18:51Z,168569,36.2110158,-86.7487553,147.619,,155.44699456023338
2019-04-06T15:18:57Z,168569,36.2124437,-86.7484641,147.938,,160.59719939886307
2019-04-06T15:19:02Z,168569,36.2136427,-86.7482097,150.995,,135.0346764708286
2019-04-06T15:19:08Z,168569,36.2150158,-86.7479341,153.386,,154.387673736193
2019-04-06T15:19:14Z,168570,36.2163598,-86.7476592,159.531,,151.297431775743
2019-04-06T15:19:19Z,168570,36.2174608,-86.7474165,163.769,"2626, Bethwood Dr, Maplewood, Nashville, Davidson County, Tennessee, 37216, USA",124.1795114893261
2019-04-06T15:19:25Z,168570,36.2187301,-86.7471464,170.084,,143.06706646407622
2019-04-06T15:19:31Z,168570,36.220105,-86.7468654,173.0,,154.6727264854951
2019-04-06T15:19:36Z,168570,36.2213012,-86.7466385,172.287,,134.2982378248179
2019-04-06T15:19:41Z,168570,36.2224292,-86.746402,170.114,,126.98175601355456
2019-04-06T15:19:47Z,168570,36.223809,-86.7461351,164.855,,155.0693380789871
2019-04-06T15:19:53Z,168570,36.2252723,-86.7459879,160.73,,162.96723404373265
2019-04-06T15:19:59Z,168570,36.2267305,-86.7462803,152.768,,164.12541688284423
2019-04-06T15:20:05Z,168570,36.2281272,-86.7468799,146.02,,164.23225272729803
2019-04-06T15:20:11Z,168570,36.2294474,-86.7472933,147.202,,151.1427713351757
2019-04-06T15:20:17Z,168571,36.2308246,-86.7473253,148.828,,152.85789732779915
2019-04-06T15:20:22Z,168571,36.2321342,-86.7472194,150.18,,145.6387552040322
2019-04-06T15:20:28Z,168571,36.2335351,-86.7467491,150.285,,161.09931888817613
2019-04-06T15:20:33Z,168571,36.2344489,-86.7458826,150.163,,127.86748578519787
2019-04-06T15:20:38Z,168571,36.2351872,-86.7448262,151.179,,125.42668301620047
2019-04-06T15:20:44Z,168571,36.2361628,-86.7435127,152.554,,160.20155530831028
2019-04-06T15:20:50Z,168571,36.237372,-86.7427576,150.336,,150.38928859551982
2019-04-06T15:20:55Z,168571,36.2384108,-86.7427469,153.677,,115.32396830636209
2019-04-06T15:21:00Z,168571,36.2393577,-86.7432436,155.066,,114.17554226191669
2019-04-06T15:21:06Z,168571,36.2401794,-86.7443971,156.637,,138.08753934928424
2019-04-06T15:21:11Z,168571,36.2405613,-86.7456889,158.382,"630, Cheron Rd, Montague, Nashville, Davidson County, Tennessee, 37115, USA",123.62532884725012
2019-04-06T15:21:17Z,168571,36.2411566,-86.7472124,160.378,,152.0614021905949
2019-04-06T15:21:23Z,168572,36.2422484,-86.7479662,163.368,,138.84628432899876
2019-04-06T15:21:29Z,168572,36.2434415,-86.747596,166.431,,136.54632205482085
2019-04-06T15:21:34Z,168572,36.2443083,-86.7466748,165.79,,126.91997020732116
2019-04-06T15:21:40Z,168572,36.2453424,-86.7453457,164.491,,165.65620461995525
2019-04-06T15:21:46Z,168572,36.2464966,-86.7440566,161.832,,172.73389446703396
2019-04-06T15:21:52Z,168572,36.2476452,-86.7428862,160.623,,165.26813078335022
2019-04-06T15:21:57Z,168572,36.2487208,-86.742003,157.472,,143.37892316981674
2019-04-06T15:22:03Z,168572,36.2502895,-86.7409905,152.654,,196.48513221410275
2019-04-06T15:22:08Z,168572,36.2515954,-86.7401516,150.57,,163.36656163601563
2019-04-06T15:22:14Z,168572,36.253137,-86.7391907,150.442,,191.63017206234795
2019-04-06T15:22:19Z,168573,36.2545252,-86.7386072,149.456,,162.72857220645724
2019-04-06T15:22:25Z,168573,36.256224,-86.7382429,154.092,,191.38804639944456
2019-04-06T15:22:30Z,168573,36.2576049,-86.7381652,154.214,,153.3926624016077
2019-04-06T15:22:36Z,168573,36.2591711,-86.7381844,158.473,,173.85650874130474
2019-04-06T15:22:41Z,168573,36.2604975,-86.7382119,162.31,,147.25687060621792
2019-04-06T15:22:46Z,168573,36.2618345,-86.7380475,161.632,,149.09779493804555
2019-04-06T15:22:51Z,168573,36.2632146,-86.737757,161.914,,155.3545683994045
2019-04-06T15:22:57Z,168573,36.2648748,-86.7374368,159.996,,186.47042003964697
2019-04-06T15:23:02Z,168573,36.2662326,-86.7371477,161.87,"535, Boyds Hilltop Dr, Amqui, Nashville, Davidson County, Tennessee, 37115, USA",152.90544954561443
2019-04-06T15:23:07Z,168573,36.2675702,-86.7368809,163.034,,150.35748714411022
2019-04-06T15:23:12Z,168574,36.268832,-86.7366153,165.286,,142.05534933645328
2019-04-06T15:23:18Z,168574,36.2703863,-86.7362854,163.846,,175.01073706048743
2019-04-06T15:23:24Z,168574,36.2720233,-86.7359444,160.411,,184.2508937088601
2019-04-06T15:23:29Z,168574,36.2734416,-86.7356646,157.037,,159.415406812063
2019-04-06T15:23:34Z,168574,36.2751367,-86.7353159,152.462,,190.7462652255767
2019-04-06T15:23:39Z,168574,36.2765318,-86.7349626,146.146,,158.15697012561662
2019-04-06T15:23:44Z,168574,36.2778328,-86.7344335,145.749,,151.99393322685214
2019-04-06T15:23:50Z,168574,36.2793264,-86.7336812,143.018,,179.0136203865888
2019-04-06T15:23:56Z,168574,36.2806474,-86.7328397,136.553,,165.062669289824
2019-04-06T15:24:02Z,168575,36.2819322,-86.7317714,134.566,,171.87905144076956
2019-04-06T15:24:07Z,168575,36.2829162,-86.7307581,136.343,,142.17512978352948
2019-04-06T15:24:13Z,168575,36.2840782,-86.7295091,132.233,,170.982035313242
2019-04-06T15:24:18Z,168575,36.2850424,-86.7284835,131.412,,141.20285193635553
2019-04-06T15:24:24Z,168575,36.2862239,-86.727246,128.675,,171.92050591469106
2019-04-06T15:24:30Z,168575,36.2874991,-86.7259403,122.934,,183.89143084644866
2019-04-06T15:24:35Z,168575,36.2885966,-86.7247865,121.982,,159.92703990012512
2019-04-06T15:24:41Z,168575,36.2898686,-86.7233358,123.447,,192.11861549351096
2019-04-06T15:24:47Z,168575,36.2910427,-86.7218534,120.965,,186.31862245158604
2019-04-06T15:24:53Z,168575,36.2921478,-86.7204009,123.779,"349, Janette Ave, Amqui, Goodlettsville, Sumner County, Tennessee, 37115, USA",179.08442331568526
2019-04-06T15:24:59Z,168576,36.2931977,-86.7190956,123.225,,165.29531985447335
2019-04-06T15:25:04Z,168576,36.2940939,-86.7179535,125.051,,142.89505207405114
2019-04-06T15:25:10Z,168576,36.2952115,-86.7166103,132.095,,173.17067409524753
2019-04-06T15:25:15Z,168576,36.2960853,-86.7155253,135.419,,137.5205838624107
2019-04-06T15:25:20Z,168576,36.2969427,-86.7144472,139.315,,135.81538485090266
2019-04-06T15:25:26Z,168576,36.2980719,-86.7132453,135.159,,165.4509797105956
2019-04-06T15:25:32Z,168576,36.2992076,-86.7122088,134.428,,156.68768918082165
2019-04-06T15:25:38Z,168576,36.3004284,-86.7111679,132.951,,164.60717159825404
2019-04-06T15:25:44Z,168576,36.3017066,-86.710055,129.083,,173.56678667551552
2019-04-06T15:25:50Z,168576,36.3030017,-86.7089365,127.914,,175.35053001363488
2019-04-06T15:25:56Z,168577,36.304316,-86.7077545,126.567,,180.39770614752527
2019-04-06T15:26:01Z,168577,36.3053922,-86.7068135,124.197,,146.32374821117443
2019-04-06T15:26:07Z,168577,36.3064998,-86.7057557,124.733,,155.34725095823194
2019-04-06T15:26:12Z,168577,36.3070628,-86.7051299,122.871,,84.05739229479825
2019-04-06T15:26:18Z,168577,36.307485,-86.7045655,120.83,,69.05581458062454
2019-04-06T15:26:24Z,168577,36.3076846,-86.7042788,119.432,,33.993772101293835
2019-04-06T15:26:30Z,168577,36.3076798,-86.704196,122.11,,7.9220084544375995
2019-04-06T15:26:35Z,168577,36.3076736,-86.7041401,122.963,,5.1388064182295965
2019-04-06T15:26:41Z,168577,36.3076634,-86.7041426,122.095,,1.4439359886230259
2019-04-06T15:26:47Z,168577,36.307661,-86.7041471,121.473,"621, Rivergate Pkwy, Edenwold, Goodlettsville, Sumner County, Tennessee, 37072, USA",0.7881357081939343
2019-04-06T15:26:53Z,168577,36.3076614,-86.7041433,121.747,,0.4399169747112968
2019-04-06T15:26:59Z,168577,36.30757,-86.704042,123.43,,13.728676618306782
2019-04-06T15:27:04Z,168577,36.3072131,-86.7038473,123.829,,43.29470050501368
2019-04-06T15:27:10Z,168577,36.3070056,-86.7037296,123.437,,25.339350457488685
2019-04-06T15:27:15Z,168577,36.306794,-86.7036632,122.646,,24.23900285718442
2019-04-06T15:27:20Z,168577,36.3064152,-86.7034829,122.911,,45.04644398004724
2019-04-06T15:27:26Z,168577,36.3058026,-86.7032287,120.868,,71.73897052970251
2019-04-06T15:27:31Z,168577,36.3052707,-86.7030053,120.44,,62.34202073713734
2019-04-06T15:27:36Z,168577,36.3048265,-86.7028198,118.179,,52.08019602682342
2019-04-06T15:27:42Z,168577,36.3043099,-86.7026018,117.441,,60.58159981864723
2019-04-06T15:27:47Z,168577,36.3038407,-86.7024061,115.344,,54.99258409242186
2019-04-06T15:27:52Z,168577,36.3032333,-86.70213,113.729,,71.83666279988526
2019-04-06T15:27:57Z,168577,36.3025939,-86.7018753,112.074,,74.56732530899639
2019-04-06T15:28:03Z,168577,36.3019442,-86.7016076,111.095,,76.00523547798154
2019-04-06T15:28:09Z,168577,36.3015215,-86.7014188,110.256,,49.88399139658502
2019-04-06T15:28:15Z,168577,36.3014697,-86.7014048,111.522,,6.018663268734295
2019-04-06T15:28:21Z,168577,36.3014631,-86.7013956,112.386,,1.402045925609552
2019-04-06T15:28:27Z,168577,36.3014497,-86.7013845,113.286,,2.003761132251911
2019-04-06T15:28:33Z,168577,36.3014401,-86.7013862,113.75,,1.171934970491598
2019-04-06T15:28:39Z,168577,36.3014398,-86.7013873,114.124,"809, Rivergate Pkwy, Edenwold, Goodlettsville, Sumner County, Tennessee, 37072, USA",0.3882605524496053
2019-04-06T15:28:44Z,168577,36.3014397,-86.7013871,114.133,,0.02295316237866743
2019-04-06T15:28:50Z,168577,36.3014066,-86.7013651,115.511,,4.392560603588746
2019-04-06T15:28:56Z,168577,36.3010599,-86.7012016,114.583,,41.19025120631038
2019-04-06T15:29:02Z,168577,36.3004928,-86.7009528,113.021,,66.7977051003425
2019-04-06T15:29:07Z,168577,36.2999674,-86.7007101,113.823,,62.249342247758
2019-04-06T15:29:13Z,168577,36.2993189,-86.7004402,114.947,,75.94405719495231
2019-04-06T15:29:19Z,168578,36.2987736,-86.7002075,114.805,,64.01859267514305
2019-04-06T15:29:25Z,168578,36.2982775,-86.7000387,110.629,,57.252870591932904
2019-04-06T15:29:30Z,168578,36.298078,-86.7000942,108.41,,22.800422980189868
2019-04-06T15:29:36Z,168578,36.2979023,-86.7003679,109.085,,31.384796393497556
2019-04-06T15:29:42Z,168578,36.2977907,-86.7006242,110.219,,26.16610027240093
2019-04-06T15:29:48Z,168578,36.2976392,-86.7006789,109.529,,17.52831018945587
2019-04-06T15:29:54Z,168578,36.297486,-86.7005442,107.312,,20.983660950576432
2019-04-06T15:29:59Z,168578,36.2973854,-86.7003822,107.469,,18.341062878870535
2019-04-06T15:30:05Z,168578,36.297329,-86.7001821,106.23,,19.072797739061354
2019-04-06T15:30:10Z,168578,36.2973563,-86.7001864,107.806,,3.4365858743554822
2019-04-06T15:30:16Z,168578,36.2973565,-86.7001803,107.065,,0.921849741932926
2019-04-06T15:30:21Z,168578,36.2973572,-86.7001743,106.857,,0.582896184549524
2019-04-06T15:30:26Z,168578,36.2973574,-86.7001739,106.856,,0.042243588933962864
2019-04-06T15:30:32Z,168578,36.297358,-86.7001744,106.847,"1764, Gallatin Pike, Edenwold, Nashville, Davidson County, Tennessee, 37115, USA",0.08081478055769191
2019-04-06T15:30:38Z,168578,36.2973579,-86.7001743,106.85,,0.014588406068265952
2019-04-06T15:30:44Z,168578,36.2973578,-86.7001742,106.872,,0.02622635292542921
2019-04-06T15:30:49Z,168578,36.2973571,-86.700166,107.468,,0.950675383635591
2019-04-06T15:30:54Z,168578,36.2973535,-86.7001642,107.328,,0.4531289243289115
2019-04-06T15:31:00Z,168578,36.2973257,-86.70019,107.585,,3.866942652265064
2019-04-06T15:31:06Z,168578,36.2973328,-86.7001914,109.013,,1.6357641250307702
2019-04-06T15:31:12Z,168578,36.2973389,-86.7001926,108.211,,1.0549928184669919
2019-04-06T15:31:17Z,168578,36.2973392,-86.7001966,108.678,,0.5901654523839824
2019-04-06T15:31:22Z,168578,36.2973369,-86.7001538,107.638,,3.990886181083086
2019-04-06T15:31:28Z,168578,36.2973466,-86.7001452,109.703,,2.4534796104900445
2019-04-06T15:31:34Z,168578,36.2973466,-86.7001599,109.283,,1.38562259664011
2019-04-06T15:31:39Z,168578,36.2973439,-86.7001473,108.458,,1.4322590691011072
2019-04-06T15:31:45Z,168578,36.2973393,-86.7001466,109.073,,0.8017064668296547
2019-04-06T15:31:50Z,168578,36.2973354,-86.700151,108.306,,0.9652909817167544
2019-04-06T15:31:56Z,168578,36.2973188,-86.7001604,111.584,,3.85374499077587
2019-04-06T15:32:01Z,168578,36.2973134,-86.7001565,110.689,,1.1326130249427924
2019-04-06T15:32:07Z,168578,36.2973215,-86.7001626,110.817,,1.060429282291933
2019-04-06T15:32:12Z,168578,36.2973257,-86.7001725,111.058,,1.0325208076202752
2019-04-06T15:32:18Z,168578,36.2973223,-86.7001694,112.238,,1.2697575902289562
2019-04-06T15:32:24Z,168578,36.2973238,-86.7001652,111.95,"1764, Gallatin Pike, Edenwold, Nashville, Davidson County, Tennessee, 37115, USA",0.5029714907650943
2019-04-06T15:32:30Z,168578,36.2973237,-86.7001649,111.954,,0.029416206365023817
2019-04-06T15:32:35Z,168578,36.2973344,-86.7001673,112.777,,1.4606792381619598
2019-04-06T15:32:41Z,168578,36.297304,-86.7001656,110.975,,3.8275605871904723
2019-04-06T15:32:47Z,168578,36.2972797,-86.7002273,111.366,,6.1757876603990765
2019-04-06T15:32:53Z,168578,36.2972964,-86.7003299,107.422,,10.194405514852148
2019-04-06T15:32:58Z,168578,36.2973066,-86.7003625,108.621,,3.360613600792696
2019-04-06T15:33:04Z,168578,36.2972659,-86.7003847,108.51,,4.938231770346792
2019-04-06T15:33:10Z,168578,36.2972219,-86.7004623,107.493,,8.570925139143107
2019-04-06T15:33:16Z,168578,36.2972714,-86.7005188,106.012,,7.623760914001107
2019-04-06T15:33:22Z,168578,36.2972713,-86.7005386,107.358,,2.2304859618583786
2019-04-06T15:33:27Z,168578,36.2972715,-86.7005506,108.002,,1.2558314556511245
2019-04-06T15:33:33Z,168578,36.2972589,-86.7005605,107.347,,1.7817772939604022
2019-04-06T15:33:39Z,168578,36.2972577,-86.7005603,107.391,,0.14138685856002556
2019-04-06T15:33:45Z,168578,36.2972573,-86.7005602,107.398,,0.04582414956229468
2019-04-06T15:33:50Z,168578,36.2972572,-86.7005601,107.406,,0.01636526467760748
2019-04-06T15:34:04Z,168578,36.297257,-86.70056,107.413,,0.024944497357460845
2019-04-06T15:34:36Z,168578,36.297257,-86.7005603,107.402,,0.02910631890453593
2019-04-06T15:34:42Z,168578,36.2972569,-86.7005606,107.382,,0.03534562393311299
2019-04-06T15:34:48Z,168578,36.2972571,-86.7005613,107.309,,0.09886948963760485
2019-04-06T15:37:38Z,168578,36.2972571,-86.7005611,107.379,"1764, Gallatin Pike, Edenwold, Nashville, Davidson County, Tennessee, 37115, USA",0.07226856615659456
2019-04-06T15:37:44Z,168578,36.2972571,-86.7005611,107.38,,9.99999999990564E-4
2019-04-06T15:37:49Z,168578,36.2972571,-86.7005611,107.38,,0.0
2019-04-06T15:42:35Z,168578,36.2972572,-86.7005612,107.371,,0.016876663898431305
2019-04-06T15:42:41Z,168578,36.2972572,-86.7005613,107.369,,0.00920252215620228
2019-04-06T15:42:46Z,168578,36.2972572,-86.7005613,107.367,,0.001999999999995339
2019-04-06T15:42:52Z,168578,36.2972571,-86.7005613,107.393,,0.028268982477978502
2019-04-06T15:42:57Z,168578,36.2972577,-86.7005614,107.311,,0.10600736172974838
2019-04-06T15:43:31Z,168578,36.2972582,-86.7005615,107.272,,0.06841104697759758
2019-04-06T15:43:36Z,168578,36.2972582,-86.7005616,107.26,,0.014989543333245918
2019-04-06T15:43:42Z,168578,36.2972582,-86.7005616,107.256,,0.0040000000000048885
2019-04-06T15:43:47Z,168578,36.2972582,-86.7005617,107.244,,0.014989542634898625
2019-04-06T15:43:52Z,168578,36.2972582,-86.7005619,107.231,,0.022175339355408885
2019-04-06T15:43:58Z,168578,36.2972582,-86.7005621,107.22,,0.021065270785111518
2019-04-06T15:44:03Z,168578,36.2972583,-86.7005622,107.214,,0.015486183068409393
2019-04-06T15:44:09Z,168578,36.2972583,-86.7005624,107.209,,0.018647940156140914
2019-04-06T15:44:15Z,168578,36.2972583,-86.7005625,107.208,,0.009038053312280256
2019-04-06T15:47:54Z,168578,36.2972586,-86.7005635,107.144,,0.1152078965925962
2019-04-06T15:47:59Z,168578,36.2972586,-86.7005636,107.142,,0.009202521686867639
2019-04-06T15:48:05Z,168578,36.2972586,-86.7005637,107.142,,0.008982562323863052
2019-04-06T15:48:10Z,168578,36.2972587,-86.7005634,107.089,"1764, Gallatin Pike, Edenwold, Nashville, Davidson County, Tennessee, 37115, USA",0.06048399089938433
2019-04-06T15:48:16Z,168578,36.2972587,-86.7005635,107.135,,0.046868821458792724
2019-04-06T15:48:22Z,168578,36.2972587,-86.7005636,107.139,,0.009832924541512715
2019-04-06T15:48:27Z,168578,36.2972587,-86.7005636,107.138,,9.99999999990564E-4
2019-04-06T15:48:32Z,168578,36.2972587,-86.7005637,107.135,,0.009470291735563723
2019-04-06T15:48:38Z,168578,36.2972587,-86.7005638,107.135,,0.008982560016958147
2019-04-06T15:48:44Z,168578,36.2972587,-86.7005639,107.122,,0.01580146908847453
2019-04-06T15:48:50Z,168578,36.2972588,-86.7005641,107.116,,0.021951788604988122
2019-04-06T15:48:56Z,168578,36.2972588,-86.7005642,107.125,,0.012715597703022502
2019-04-06T15:49:01Z,168578,36.2972588,-86.7005643,107.125,,0.00898256113416323
2019-04-06T15:49:07Z,168578,36.2972588,-86.7005643,107.13,,0.0049999999999954525
2019-04-06T15:49:12Z,168578,36.2972588,-86.7005642,107.162,,0.033236823029014505
2019-04-06T15:49:18Z,168578,36.2972587,-86.700564,107.212,,0.05427597142721851
2019-04-06T15:49:24Z,168578,36.2972587,-86.7005643,107.239,,0.03814679102551516
2019-04-06T15:49:30Z,168578,36.2972587,-86.7005644,107.254,,0.017483890538014787
2019-04-06T15:49:36Z,168578,36.2972587,-86.7005644,107.258,,0.003999999999990678
2019-04-06T15:49:42Z,168578,36.2972587,-86.7005644,107.272,,0.014000000000010004
2019-04-06T15:49:47Z,168578,36.2972587,-86.7005645,107.278,,0.010802147379449982
2019-04-06T15:49:52Z,168578,36.2972587,-86.7005646,107.293,,0.01748389056628877
2019-04-06T15:49:58Z,168578,36.2972587,-86.7005646,107.297,,0.003999999999990678
2019-04-06T15:50:04Z,168578,36.2972587,-86.7005645,107.31,"1764, Gallatin Pike, Edenwold, Nashville, Davidson County, Tennessee, 37115, USA",0.015801469228853168
2019-04-06T15:50:09Z,168578,36.2972587,-86.7005645,107.311,,0.0010000000000047748
2019-04-06T15:50:15Z,168578,36.2972587,-86.7005644,107.316,,0.010280388561883859
2019-04-06T15:50:21Z,168578,36.2972587,-86.7005644,107.318,,0.001999999999995339
2019-04-06T15:50:27Z,168578,36.2972587,-86.7005644,107.316,,0.001999999999995339
2019-04-06T15:50:33Z,168578,36.2972587,-86.7005644,107.324,,0.007999999999995566
2019-04-06T15:50:39Z,168578,36.2972587,-86.7005643,107.327,,0.009470291988527823
2019-04-06T15:50:45Z,168578,36.2972587,-86.7005643,107.329,,0.001999999999995339
2019-04-06T15:50:51Z,168578,36.2972587,-86.7005643,107.33,,0.0010000000000047748
2019-04-06T15:50:56Z,168578,36.2972587,-86.7005643,107.329,,0.0010000000000047748
2019-04-06T15:51:01Z,168578,36.2972587,-86.7005642,107.326,,0.009470290907277924
2019-04-06T15:51:07Z,168578,36.2972587,-86.7005642,107.323,,0.0030000000000001137
2019-04-06T15:51:13Z,168578,36.2972587,-86.7005642,107.322,,9.99999999990564E-4
2019-04-06T15:51:18Z,168578,36.2972588,-86.7005641,107.323,,0.014311599646820432
2019-04-06T15:51:24Z,168578,36.2972588,-86.7005641,107.316,,0.006999999999990791
2019-04-06T15:51:30Z,168578,36.2972587,-86.700564,107.328,,0.01864998240118321
2019-04-06T15:51:35Z,168578,36.2972588,-86.7005638,107.329,,0.021139563250641133
2019-04-06T15:51:41Z,168578,36.2972588,-86.7005638,107.33,,0.0010000000000047748
2019-04-06T15:51:47Z,168578,36.2972588,-86.7005639,107.33,,0.008982562566221439
2019-04-06T15:51:52Z,168578,36.2972588,-86.7005639,107.33,,0.0
2019-04-06T15:51:58Z,168578,36.2972588,-86.7005639,107.342,"1764, Gallatin Pike, Edenwold, Nashville, Davidson County, Tennessee, 37115, USA",0.012000000000000455
2019-04-06T15:52:04Z,168578,36.2972587,-86.7005637,107.364,,0.0304939518203825
2019-04-06T15:52:09Z,168578,36.2972587,-86.7005633,107.381,,0.03974899672179841
2019-04-06T15:52:15Z,168578,36.2972587,-86.7005631,107.392,,0.02106527107484156
2019-04-06T15:52:21Z,168578,36.2972587,-86.7005632,107.393,,0.00903805466051639
